
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: mode: prune
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: model: resnet56
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: verbose: False
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: dataset: cifar10
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: batch_size: 128
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: total_epochs: 100
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: lr_decay_milestones: 60,80
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: lr_decay_gamma: 0.1
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: lr: 0.01
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: restore: cifar10_resnet56.pth
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: output_dir: run/cifar10/prune/cifar10-global-growing_reg-resnet56
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: method: growing_reg
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: speed_up: 2.11
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: max_sparsity: 1.0
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: soft_keeping_ratio: 0.0
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: reg: 0.0001
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: weight_decay: 0.0005
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: seed: None
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: global_pruning: True
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: sl_total_epochs: 100
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: sl_lr: 0.01
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: sl_lr_decay_milestones: 60,80
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: sl_reg_warmup: 0
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: sl_restore: None
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: iterative_steps: 400
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: logger: <Logger cifar10-global-growing_reg-resnet56 (DEBUG)>
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: device: cuda
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: num_classes: 10
[07/20 21:09:06] cifar10-global-growing_reg-resnet56 INFO: Loading model from cifar10_resnet56.pth
[07/20 21:09:09] cifar10-global-growing_reg-resnet56 INFO: Regularizing...
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: mode: prune
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: model: resnet56
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: verbose: False
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: dataset: cifar10
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: batch_size: 128
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: total_epochs: 100
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: lr_decay_milestones: 60,80
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: lr_decay_gamma: 0.1
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: lr: 0.01
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: restore: cifar10_resnet56.pth
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: output_dir: run/cifar10/prune/cifar10-global-growing_reg-resnet56
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: method: growing_reg
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: speed_up: 2.11
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: max_sparsity: 1.0
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: soft_keeping_ratio: 0.0
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: reg: 0.0001
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: weight_decay: 0.0005
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: seed: None
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: global_pruning: True
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: sl_total_epochs: 100
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: sl_lr: 0.01
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: sl_lr_decay_milestones: 60,80
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: sl_reg_warmup: 0
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: sl_restore: None
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: iterative_steps: 400
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: logger: <Logger cifar10-global-growing_reg-resnet56 (DEBUG)>
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: device: cuda
[07/20 21:10:13] cifar10-global-growing_reg-resnet56 INFO: num_classes: 10
[07/20 21:10:14] cifar10-global-growing_reg-resnet56 INFO: Loading model from cifar10_resnet56.pth
[07/20 21:10:17] cifar10-global-growing_reg-resnet56 INFO: Regularizing...
[07/20 21:10:53] cifar10-global-growing_reg-resnet56 INFO: Epoch 0/100, Acc=0.9010, Val Loss=0.3507, lr=0.0100
[07/20 21:34:39] cifar10-global-growing_reg-resnet56 INFO: Epoch 40/100, Acc=0.9145, Val Loss=0.3083, lr=0.0100
[07/20 21:35:15] cifar10-global-growing_reg-resnet56 INFO: Epoch 41/100, Acc=0.9034, Val Loss=0.3646, lr=0.0100
[07/20 21:35:51] cifar10-global-growing_reg-resnet56 INFO: Epoch 42/100, Acc=0.9017, Val Loss=0.3844, lr=0.0100
[07/20 21:36:27] cifar10-global-growing_reg-resnet56 INFO: Epoch 43/100, Acc=0.8897, Val Loss=0.4140, lr=0.0100
[07/20 21:37:02] cifar10-global-growing_reg-resnet56 INFO: Epoch 44/100, Acc=0.9150, Val Loss=0.3001, lr=0.0100
[07/20 21:37:38] cifar10-global-growing_reg-resnet56 INFO: Epoch 45/100, Acc=0.9061, Val Loss=0.3456, lr=0.0100
[07/20 21:38:14] cifar10-global-growing_reg-resnet56 INFO: Epoch 46/100, Acc=0.9114, Val Loss=0.3167, lr=0.0100
[07/20 21:38:49] cifar10-global-growing_reg-resnet56 INFO: Epoch 47/100, Acc=0.9116, Val Loss=0.3295, lr=0.0100
[07/20 21:39:24] cifar10-global-growing_reg-resnet56 INFO: Epoch 48/100, Acc=0.8981, Val Loss=0.3903, lr=0.0100
[07/20 21:40:00] cifar10-global-growing_reg-resnet56 INFO: Epoch 49/100, Acc=0.9068, Val Loss=0.3436, lr=0.0100
[07/20 21:40:35] cifar10-global-growing_reg-resnet56 INFO: Epoch 50/100, Acc=0.9032, Val Loss=0.3658, lr=0.0100
[07/20 21:41:11] cifar10-global-growing_reg-resnet56 INFO: Epoch 51/100, Acc=0.9038, Val Loss=0.3526, lr=0.0100
[07/20 21:41:47] cifar10-global-growing_reg-resnet56 INFO: Epoch 52/100, Acc=0.9050, Val Loss=0.3494, lr=0.0100
[07/20 21:42:22] cifar10-global-growing_reg-resnet56 INFO: Epoch 53/100, Acc=0.9040, Val Loss=0.3419, lr=0.0100
[07/20 21:42:58] cifar10-global-growing_reg-resnet56 INFO: Epoch 54/100, Acc=0.8939, Val Loss=0.4083, lr=0.0100
[07/20 21:43:33] cifar10-global-growing_reg-resnet56 INFO: Epoch 55/100, Acc=0.8925, Val Loss=0.3983, lr=0.0100
[07/20 21:44:09] cifar10-global-growing_reg-resnet56 INFO: Epoch 56/100, Acc=0.9048, Val Loss=0.3488, lr=0.0100
[07/20 21:44:44] cifar10-global-growing_reg-resnet56 INFO: Epoch 57/100, Acc=0.9016, Val Loss=0.3640, lr=0.0100
[07/20 21:45:19] cifar10-global-growing_reg-resnet56 INFO: Epoch 58/100, Acc=0.9033, Val Loss=0.3388, lr=0.0100
[07/20 21:45:54] cifar10-global-growing_reg-resnet56 INFO: Epoch 59/100, Acc=0.9051, Val Loss=0.3489, lr=0.0100
[07/20 21:46:30] cifar10-global-growing_reg-resnet56 INFO: Epoch 60/100, Acc=0.9319, Val Loss=0.2429, lr=0.0010
[07/20 21:47:06] cifar10-global-growing_reg-resnet56 INFO: Epoch 61/100, Acc=0.9327, Val Loss=0.2444, lr=0.0010
[07/20 21:47:42] cifar10-global-growing_reg-resnet56 INFO: Epoch 62/100, Acc=0.9320, Val Loss=0.2437, lr=0.0010
[07/20 21:48:17] cifar10-global-growing_reg-resnet56 INFO: Epoch 63/100, Acc=0.9331, Val Loss=0.2454, lr=0.0010
[07/20 21:48:52] cifar10-global-growing_reg-resnet56 INFO: Epoch 64/100, Acc=0.9325, Val Loss=0.2469, lr=0.0010
[07/20 21:49:28] cifar10-global-growing_reg-resnet56 INFO: Epoch 65/100, Acc=0.9337, Val Loss=0.2493, lr=0.0010
[07/20 21:50:04] cifar10-global-growing_reg-resnet56 INFO: Epoch 66/100, Acc=0.9334, Val Loss=0.2554, lr=0.0010
[07/20 21:50:40] cifar10-global-growing_reg-resnet56 INFO: Epoch 67/100, Acc=0.9339, Val Loss=0.2518, lr=0.0010
[07/20 21:51:16] cifar10-global-growing_reg-resnet56 INFO: Epoch 68/100, Acc=0.9342, Val Loss=0.2507, lr=0.0010
[07/20 21:51:52] cifar10-global-growing_reg-resnet56 INFO: Epoch 69/100, Acc=0.9340, Val Loss=0.2549, lr=0.0010
[07/20 21:52:28] cifar10-global-growing_reg-resnet56 INFO: Epoch 70/100, Acc=0.9345, Val Loss=0.2563, lr=0.0010
[07/20 21:53:03] cifar10-global-growing_reg-resnet56 INFO: Epoch 71/100, Acc=0.9349, Val Loss=0.2573, lr=0.0010
[07/20 21:53:39] cifar10-global-growing_reg-resnet56 INFO: Epoch 72/100, Acc=0.9330, Val Loss=0.2588, lr=0.0010
[07/20 21:54:14] cifar10-global-growing_reg-resnet56 INFO: Epoch 73/100, Acc=0.9350, Val Loss=0.2572, lr=0.0010
[07/20 21:54:50] cifar10-global-growing_reg-resnet56 INFO: Epoch 74/100, Acc=0.9353, Val Loss=0.2575, lr=0.0010
[07/20 21:55:26] cifar10-global-growing_reg-resnet56 INFO: Epoch 75/100, Acc=0.9353, Val Loss=0.2614, lr=0.0010
[07/20 21:56:01] cifar10-global-growing_reg-resnet56 INFO: Epoch 76/100, Acc=0.9358, Val Loss=0.2605, lr=0.0010
[07/20 21:56:37] cifar10-global-growing_reg-resnet56 INFO: Epoch 77/100, Acc=0.9345, Val Loss=0.2613, lr=0.0010
[07/20 21:57:14] cifar10-global-growing_reg-resnet56 INFO: Epoch 78/100, Acc=0.9345, Val Loss=0.2645, lr=0.0010
[07/20 21:57:49] cifar10-global-growing_reg-resnet56 INFO: Epoch 79/100, Acc=0.9343, Val Loss=0.2672, lr=0.0010
[07/20 21:58:25] cifar10-global-growing_reg-resnet56 INFO: Epoch 80/100, Acc=0.9362, Val Loss=0.2660, lr=0.0001
[07/20 21:59:00] cifar10-global-growing_reg-resnet56 INFO: Epoch 81/100, Acc=0.9356, Val Loss=0.2629, lr=0.0001
[07/20 21:59:35] cifar10-global-growing_reg-resnet56 INFO: Epoch 82/100, Acc=0.9352, Val Loss=0.2645, lr=0.0001
[07/20 22:00:10] cifar10-global-growing_reg-resnet56 INFO: Epoch 83/100, Acc=0.9344, Val Loss=0.2652, lr=0.0001
[07/20 22:00:46] cifar10-global-growing_reg-resnet56 INFO: Epoch 84/100, Acc=0.9349, Val Loss=0.2621, lr=0.0001
[07/20 22:01:22] cifar10-global-growing_reg-resnet56 INFO: Epoch 85/100, Acc=0.9351, Val Loss=0.2631, lr=0.0001
[07/20 22:01:57] cifar10-global-growing_reg-resnet56 INFO: Epoch 86/100, Acc=0.9355, Val Loss=0.2613, lr=0.0001
[07/20 22:02:33] cifar10-global-growing_reg-resnet56 INFO: Epoch 87/100, Acc=0.9355, Val Loss=0.2625, lr=0.0001
[07/20 22:03:08] cifar10-global-growing_reg-resnet56 INFO: Epoch 88/100, Acc=0.9356, Val Loss=0.2623, lr=0.0001
[07/20 22:03:43] cifar10-global-growing_reg-resnet56 INFO: Epoch 89/100, Acc=0.9353, Val Loss=0.2616, lr=0.0001
[07/20 22:04:18] cifar10-global-growing_reg-resnet56 INFO: Epoch 90/100, Acc=0.9357, Val Loss=0.2628, lr=0.0001
[07/20 22:04:54] cifar10-global-growing_reg-resnet56 INFO: Epoch 91/100, Acc=0.9353, Val Loss=0.2622, lr=0.0001
[07/20 22:05:29] cifar10-global-growing_reg-resnet56 INFO: Epoch 92/100, Acc=0.9352, Val Loss=0.2619, lr=0.0001
[07/20 22:06:05] cifar10-global-growing_reg-resnet56 INFO: Epoch 93/100, Acc=0.9366, Val Loss=0.2623, lr=0.0001
[07/20 22:06:40] cifar10-global-growing_reg-resnet56 INFO: Epoch 94/100, Acc=0.9365, Val Loss=0.2627, lr=0.0001
[07/20 22:07:16] cifar10-global-growing_reg-resnet56 INFO: Epoch 95/100, Acc=0.9364, Val Loss=0.2622, lr=0.0001
[07/20 22:07:51] cifar10-global-growing_reg-resnet56 INFO: Epoch 96/100, Acc=0.9367, Val Loss=0.2625, lr=0.0001
[07/20 22:08:27] cifar10-global-growing_reg-resnet56 INFO: Epoch 97/100, Acc=0.9362, Val Loss=0.2623, lr=0.0001
[07/20 22:09:02] cifar10-global-growing_reg-resnet56 INFO: Epoch 98/100, Acc=0.9360, Val Loss=0.2623, lr=0.0001
[07/20 22:09:38] cifar10-global-growing_reg-resnet56 INFO: Epoch 99/100, Acc=0.9366, Val Loss=0.2626, lr=0.0001
[07/20 22:09:38] cifar10-global-growing_reg-resnet56 INFO: Best Acc=0.9367
[07/20 22:09:38] cifar10-global-growing_reg-resnet56 INFO: Loading the sparse model from run/cifar10/prune/cifar10-global-growing_reg-resnet56/reg_cifar10_resnet56_growing_reg_0.0001.pth...
[07/20 22:09:39] cifar10-global-growing_reg-resnet56 INFO: Pruning...
[07/20 22:09:46] cifar10-global-growing_reg-resnet56 INFO: ResNet(
  (conv1): Conv2d(3, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
  (bn1): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (relu): ReLU(inplace=True)
  (layer1): Sequential(
    (0): BasicBlock(
      (conv1): Conv2d(5, 8, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(8, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(8, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (1): BasicBlock(
      (conv1): Conv2d(5, 8, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(8, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(8, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (2): BasicBlock(
      (conv1): Conv2d(5, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(5, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (3): BasicBlock(
      (conv1): Conv2d(5, 9, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(9, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(9, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (4): BasicBlock(
      (conv1): Conv2d(5, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn1): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
      (relu): ReLU(inplace=True)
      (conv2): Conv2d(5, 5, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1), bias=False)
      (bn2): BatchNorm2d(5, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    )
    (5): BasicBlock(
